12.644890	60.9982   	60.4497   	60.3627   	60.3433   	0.405624  	0.251837  	0.143172  	0.148126  	0.137879  
12.644931	60.9985   	60.45     	60.3631   	60.3436   	0.405627  	0.251839  	0.143173  	0.148127  	0.13788   
12.644972	60.9988   	60.4503   	60.3634   	60.3439   	0.405629  	0.25184   	0.143174  	0.148127  	0.137881  
12.645013	60.9991   	60.4506   	60.3637   	60.3442   	0.405631  	0.251841  	0.143174  	0.148128  	0.137881  
12.645053	60.9995   	60.451    	60.364    	60.3446   	0.405633  	0.251843  	0.143175  	0.148129  	0.137882  
12.645094	60.9998   	60.4513   	60.3643   	60.3449   	0.405636  	0.251844  	0.143176  	0.148129  	0.137883  
12.645135	61.0001   	60.4516   	60.3647   	60.3452   	0.405638  	0.251845  	0.143177  	0.14813   	0.137883  
12.645176	61.0005   	60.4519   	60.365    	60.3455   	0.40564   	0.251846  	0.143177  	0.148131  	0.137884  
12.645217	61.0008   	60.4522   	60.3653   	60.3459   	0.405642  	0.251848  	0.143178  	0.148131  	0.137885  
12.645257	61.0011   	60.4526   	60.3656   	60.3462   	0.405645  	0.251849  	0.143179  	0.148132  	0.137885  
12.645298	61.0014   	60.4529   	60.366    	60.3465   	0.405647  	0.25185   	0.143179  	0.148133  	0.137886  
12.645339	61.0018   	60.4532   	60.3663   	60.3468   	0.405649  	0.251851  	0.14318   	0.148134  	0.137887  
12.645380	61.0021   	60.4535   	60.3666   	60.3471   	0.405651  	0.251853  	0.143181  	0.148134  	0.137888  
12.645421	61.0024   	60.4539   	60.3669   	60.3475   	0.405653  	0.251854  	0.143182  	0.148135  	0.137888  
12.645461	61.0028   	60.4542   	60.3673   	60.3478   	0.405656  	0.251855  	0.143182  	0.148136  	0.137889  
12.645502	61.0031   	60.4545   	60.3676   	60.3481   	0.405658  	0.251857  	0.143183  	0.148136  	0.13789   
12.645543	61.0034   	60.4548   	60.3679   	60.3484   	0.40566   	0.251858  	0.143184  	0.148137  	0.13789   
12.645584	61.0037   	60.4551   	60.3682   	60.3488   	0.405662  	0.251859  	0.143184  	0.148138  	0.137891  
12.645625	61.0041   	60.4555   	60.3685   	60.3491   	0.405665  	0.25186   	0.143185  	0.148138  	0.137892  
12.645666	61.0044   	60.4558   	60.3689   	60.3494   	0.405667  	0.251862  	0.143186  	0.148139  	0.137892  
12.645706	61.0047   	60.4561   	60.3692   	60.3497   	0.405669  	0.251863  	0.143186  	0.14814   	0.137893  
12.645747	61.0051   	60.4564   	60.3695   	60.35     	0.405671  	0.251864  	0.143187  	0.14814   	0.137894  
12.645788	61.0054   	60.4567   	60.3698   	60.3504   	0.405674  	0.251866  	0.143188  	0.148141  	0.137895  
12.645829	61.0057   	60.4571   	60.3702   	60.3507   	0.405676  	0.251867  	0.143189  	0.148142  	0.137895  
12.645870	61.006    	60.4574   	60.3705   	60.351    	0.405678  	0.251868  	0.143189  	0.148142  	0.137896  
